"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Counties Manukau",2021,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Taranaki",2021,"6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","South Canterbury",2021,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","New Zealand",2021,"103","22",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","South Canterbury",2022,"27","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Bay of Plenty",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waikato",2022,"47","9",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Northland",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","MidCentral",2022,"14","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waitemata",2022,"15","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Hawke's Bay",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Auckland",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Whanganui",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Lakes",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Counties Manukau",2022,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","New Zealand",2022,"120","24",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Hawke's Bay",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waikato",2023,"43","11",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Counties Manukau",2023,"17","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","MidCentral",2023,"12","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waitemata",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Taranaki",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Nelson Marlborough",2023,"13","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","South Canterbury",2023,"26","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Lakes",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Auckland",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Northland",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Bay of Plenty",2023,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","New Zealand",2023,"130","29",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","MidCentral",2024,"12","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Auckland",2024,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Nelson Marlborough",2024,"11","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","South Canterbury",2024,"22","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waikato",2024,"45","11",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Counties Manukau",2024,"13","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Northland",2024,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Waitemata",2024,"118","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Taranaki",2024,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Hawke's Bay",2024,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","Lakes",2024,"<6","<6",100
"Dispensings","3504","Agents Used in the Treatment of Poisonings","New Zealand",2024,"235","27",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hawke's Bay",2020,"3750","718",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Southern",2020,"8558","1546",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","MidCentral",2020,"4922","795",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Bay of Plenty",2020,"6669","1133",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waitemata",2020,"12557","2266",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Counties Manukau",2020,"9897","1779",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Canterbury",2020,"17132","2842",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Auckland",2020,"9542","1658",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Lakes",2020,"2270","405",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Wairarapa",2020,"1393","234",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waikato",2020,"9964","1824",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Capital & Coast",2020,"6434","1039",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Nelson Marlborough",2020,"4798","842",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hutt Valley",2020,"3558","582",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Northland",2020,"5189","994",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","West Coast",2020,"1135","223",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","South Canterbury",2020,"1910","356",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Whanganui",2020,"1654","311",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Taranaki",2020,"3028","574",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Tairawhiti",2020,"1008","177",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","New Zealand",2020,"115368","20298",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Capital & Coast",2021,"6805","1036",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waitemata",2021,"13329","2273",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Counties Manukau",2021,"10051","1744",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Bay of Plenty",2021,"7087","1201",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","MidCentral",2021,"5039","828",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","South Canterbury",2021,"1880","348",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Taranaki",2021,"3276","611",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waikato",2021,"10208","1832",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hutt Valley",2021,"3550","577",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Southern",2021,"8630","1606",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Canterbury",2021,"17813","2957",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Wairarapa",2021,"1472","264",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Northland",2021,"5196","988",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","West Coast",2021,"1149","217",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Auckland",2021,"9750","1704",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Lakes",2021,"2381","428",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hawke's Bay",2021,"4004","773",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Nelson Marlborough",2021,"4983","872",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Tairawhiti",2021,"1098","181",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Whanganui",2021,"1735","330",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","New Zealand",2021,"119436","20770",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Bay of Plenty",2022,"7299","1191",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Southern",2022,"8741","1586",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Wairarapa",2022,"1622","270",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Counties Manukau",2022,"10389","1768",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Canterbury",2022,"18038","3030",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Taranaki",2022,"3492","656",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waitemata",2022,"13827","2296",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Auckland",2022,"9932","1707",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Nelson Marlborough",2022,"5378","878",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Northland",2022,"4953","973",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waikato",2022,"10648","1873",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","MidCentral",2022,"5170","838",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hawke's Bay",2022,"4007","784",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Whanganui",2022,"1852","346",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","West Coast",2022,"1228","215",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Capital & Coast",2022,"7072","1047",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Tairawhiti",2022,"1126","196",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hutt Valley",2022,"3645","583",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Lakes",2022,"2216","415",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","South Canterbury",2022,"2012","344",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","New Zealand",2022,"122647","20996",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waikato",2023,"11158","1979",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hutt Valley",2023,"3716","619",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Auckland",2023,"10300","1710",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Southern",2023,"9061","1668",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Canterbury",2023,"19317","3145",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Wairarapa",2023,"1682","259",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Hawke's Bay",2023,"4034","785",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Counties Manukau",2023,"10422","1803",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Capital & Coast",2023,"7663","1088",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Tairawhiti",2023,"1204","185",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","South Canterbury",2023,"1941","352",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Waitemata",2023,"14298","2331",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Nelson Marlborough",2023,"6043","927",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Bay of Plenty",2023,"7207","1189",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Taranaki",2023,"3387","642",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Whanganui",2023,"1995","366",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","MidCentral",2023,"5699","892",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","West Coast",2023,"1249","210",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Northland",2023,"5357","1003",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","Lakes",2023,"2184","405",100
"Initial dispensings","2201","Agents for Parkinsonism and Related Disorders","New Zealand",2023,"127917","21558",100
